Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Sub_Category,Category,Product_Name,MRP_per_unit,CostPrice_per_unit,Quantity,Discount
CA-2017-124828,2017-07-03,2017-07-04,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,South,OFF-AR-10003514,Art,Office Supplies,4009 Highlighters by Sanford,9.552,7.9998,3,0.2
US-2017-117247,2017-10-09,2017-10-14,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Aurora,Illinois,Central,FUR-TA-10002958,Tables,Furniture,Bevis Oval Conference Table Walnut,652.45,1083.067,5,0.5
CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10000822,Binders,Office Supplies,"Acco PRESSTEX Data Binder with Storage Hooks Light Blue 9 1/2"" X 11""",17.216,11.1904,4,0.2
CA-2016-159212,2016-11-01,2016-11-05,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,South,TEC-PH-10003988,Phones,Technology,LF Elite 3D Dazzle Designer Hard Case Cover Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,21.8,15.696,2,0
US-2016-161396,2016-04-19,2016-04-25,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Columbus,Ohio,East,FUR-TA-10002622,Tables,Furniture,Bush Andora Conference Table Maple/Graphite Gray Finish,205.176,263.3092,2,0.4
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004498,Supplies,Office Supplies,Martin-Yale Premier Letter Opener,10.304,12.4936,1,0.2
CA-2016-130407,2016-09-02,2016-09-06,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,East,OFF-AR-10002240,Art,Office Supplies,Panasonic KP-150 Electric Pencil Sharpener,75.48,55.8552,2,0
US-2016-122245,2016-09-25,2016-09-30,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,West,FUR-TA-10002356,Tables,Furniture,Bevis Boat-Shaped Conference Table,393.165,597.6108,3,0.5
CA-2017-105144,2017-11-04,2017-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,Central,OFF-LA-10003923,Labels,Office Supplies,Alphabetical Labels for Top Tab Filing,23.68,14.8,2,0.2
CA-2016-136329,2016-07-09,2016-07-13,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,East,FUR-CH-10002335,Chairs,Furniture,Hon GuestStacker Chair,408.006,335.4716,2,0.1
CA-2014-146640,2014-06-30,2014-07-05,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,East,OFF-BI-10002867,Binders,Office Supplies,GBC Recycled Regency Composition Covers,334.768,225.9684,7,0.2
CA-2017-115994,2017-01-28,2017-01-31,Second Class,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,West,TEC-AC-10000580,Accessories,Technology,Logitech G13 Programmable Gameboard with LCD Display,239.97,213.5733,3,0
CA-2015-126697,2015-09-21,2015-09-24,First Class,SV-20815,Stuart Van,Corporate,United States,Houston,Texas,Central,TEC-PH-10002922,Phones,Technology,ShoreTel ShorePhone IP 230 VoIP phone,946.344,828.051,7,0.2
CA-2015-124800,2015-09-26,2015-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,West,OFF-PA-10000501,Paper,Office Supplies,Petty Cash Envelope,86.272,54.9984,4,0.2
US-2015-164448,2015-10-31,2015-11-04,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,West,OFF-BI-10002949,Binders,Office Supplies,Prestige Round Ring Binders,9.728,6.4448,2,0.2
CA-2017-122700,2017-11-26,2017-11-30,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003092,Phones,Technology,Motorola L804,220.752,261.2232,8,0.4
CA-2014-120768,2014-12-19,2014-12-21,Second Class,IM-15070,Irene Maddox,Consumer,United States,Florence,Alabama,South,OFF-BI-10001191,Binders,Office Supplies,Canvas Sectional Post Binders,152.76,77.9076,6,0
US-2016-153129,2016-12-26,2016-12-30,Standard Class,FP-14320,Frank Preis,Consumer,United States,Seattle,Washington,West,OFF-PA-10003673,Paper,Office Supplies,Strathmore Photo Mount Cards,33.9,18.306,5,0
CA-2017-106852,2017-06-20,2017-06-27,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,East,OFF-PA-10001639,Paper,Office Supplies,Xerox 203,31.104,20.2176,6,0.2
CA-2015-139731,2015-10-15,2015-10-15,Same Day,JE-15745,Joel Eaton,Consumer,United States,Amarillo,Texas,Central,TEC-AC-10004975,Accessories,Technology,Plantronics Audio 995 Wireless Stereo Headset,263.88,220.9995,3,0.2
CA-2017-122735,2017-04-12,2017-04-15,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,Rhode Island,East,OFF-BI-10004364,Binders,Office Supplies,Storex Dura Pro Binders,29.7,16.335,5,0
CA-2017-128160,2017-12-19,2017-12-24,Second Class,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,West,OFF-BI-10001510,Binders,Office Supplies,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,25.212,2,0.2
CA-2017-117695,2017-08-05,2017-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10002713,Paper,Office Supplies,Adams Phone Message Book 200 Message Capacity 8 1/16” x 11”,13.76,7.4304,2,0
CA-2015-166135,2015-10-01,2015-10-06,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,West,OFF-ST-10002974,Storage,Office Supplies,Trav-L-File Heavy-Duty Shuttle II Black,139.424,121.996,4,0.2
CA-2016-133725,2016-05-23,2016-05-28,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004165,Phones,Technology,Mitel MiVoice 5330e IP Phone,1979.928,1831.4334,9,0.2
CA-2017-102337,2017-06-13,2017-06-16,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,Central,OFF-ST-10004804,Storage,Office Supplies,"Belkin 19"" Vented Equipment Shelf Black",164.736,203.8608,4,0.2
0,2014-04-23,,,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004876,Binders,Office Supplies,Wilson Jones Suede Grain Vinyl Binders,2.502,4.2534,3,0.7
CA-2015-145821,2015-05-01,2015-05-07,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,TEC-PH-10004348,Phones,Technology,OtterBox Defender Series Case - iPhone 5c,88.752,77.658,3,0.2
US-2015-160150,2015-07-19,2015-07-20,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10004352,Binders,Office Supplies,Wilson Jones DublLock D-Ring Binders,2.025,3.375,1,0.7
CA-2016-133711,2016-11-26,2016-11-29,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-PA-10001685,Paper,Office Supplies,Easy-staple paper,70.98,36.1998,7,0
CA-2017-148474,2017-06-12,2017-06-19,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,South,OFF-BI-10000977,Binders,Office Supplies,Ibico Plastic Spiral Binding Combs,91.2,49.248,3,0
,2015-08-17,,,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,East,OFF-BI-10002412,Binders,Office Supplies,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.2,28.71,9,0
CA-2016-123722,2016-09-25,2016-10-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,Central,OFF-LA-10001569,Labels,Office Supplies,Avery 499,15.936,10.7568,4,0.2
CA-2014-155271,2014-05-04,2014-05-04,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,East,FUR-FU-10001473,Furnishings,Furniture,DAX Wood Document Frame,27.46,17.5744,2,0
CA-2015-119907,2015-12-01,2015-12-08,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,West,OFF-BI-10001765,Binders,Office Supplies,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424,36.0256,2,0.2
US-2016-128902,2016-03-11,2016-03-15,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,East,FUR-TA-10001095,Tables,Furniture,Chromcraft Round Conference Tables,244.006,275.3782,2,0.3
CA-2016-152289,2016-08-26,2016-08-28,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,Central,TEC-AC-10004571,Accessories,Technology,Logitech G700s Rechargeable Gaming Mouse,159.984,115.9884,2,0.2
US-2016-104794,2016-12-16,2016-12-19,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-FA-10001754,Fasteners,Office Supplies,Stockwell Gold Paper Clips,3.68,1.8768,2,0
CA-2014-151708,2014-08-08,2014-08-14,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,West,FUR-FU-10001602,Furnishings,Furniture,"Eldon Delta Triangular Chair Mat 52"" x 58"" Clear",121.376,124.4104,4,0.2
CA-2015-100769,2015-05-16,2015-05-16,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,South,TEC-AC-10002402,Accessories,Technology,Razer Kraken PRO Over Ear PC and Music Headset,255.968,223.972,4,0.2
CA-2017-139199,2017-12-09,2017-12-13,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,FUR-CH-10000847,Chairs,Furniture,Global Executive Mid-Back Manager's Chair,872.94,645.9756,3,0
US-2015-161466,2015-09-24,2015-09-27,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000634,Art,Office Supplies,Newell 320,6.848,6.2488,2,0.2
CA-2017-164959,2017-07-11,2017-07-15,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,West,OFF-LA-10004272,Labels,Office Supplies,Avery 482,8.67,4.5951,3,0
US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,Central,FUR-FU-10004270,Furnishings,Furniture,Eldon Image Series Desk Accessories Burgundy,6.688,10.7008,4,0.6
CA-2016-113138,2016-11-19,2016-11-25,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,East,OFF-AR-10003770,Art,Office Supplies,Newell 340,17.28,12.2688,6,0
US-2017-104955,2017-03-19,2017-03-24,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,East,OFF-LA-10003121,Labels,Office Supplies,Avery 506,28.91,15.6114,7,0
CA-2016-121958,2016-11-13,2016-11-17,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,South,OFF-SU-10000381,Supplies,Office Supplies,Acme Forged Steel Scissors with Black Enamel Handles,52.136,46.2707,7,0.2
CA-2017-121468,2017-11-19,2017-11-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,West,TEC-PH-10000376,Phones,Technology,Square Credit Card Reader,31.968,29.5704,4,0.2
US-2016-108455,2016-12-02,2016-12-08,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10002262,Paper,Office Supplies,Xerox 192,25.92,13.4784,4,0
CA-2017-101210,2017-08-25,2017-08-28,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,South,OFF-AR-10003560,Art,Office Supplies,Zebra Zazzle Fluorescent Highlighters,9.728,8.0256,2,0.2
US-2016-108098,2016-10-14,2016-10-18,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,West,TEC-AC-10000865,Accessories,Technology,WD My Passport Ultra 500GB Portable External Hard Drive,177,146.91,3,0
CA-2014-119032,2014-11-27,2014-12-03,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,East,OFF-FA-10003021,Fasteners,Office Supplies,Staples,3.76,2.444,2,0
CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,West,TEC-PH-10003580,Phones,Technology,Cisco IP Phone 7961G-GE VoIP phone,1212.848,1106.7238,7,0.2
CA-2014-136280,2014-11-29,2014-12-06,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-LA-10000452,Labels,Office Supplies,Avery 488,5.04,3.276,2,0.2
CA-2017-151911,2017-04-30,2017-05-05,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,East,OFF-EN-10002986,Envelopes,Office Supplies,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",62.96,34.628,4,0
CA-2017-166436,2017-11-24,2017-11-28,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,OFF-PA-10001838,Paper,Office Supplies,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers 5 1/4""X8 1/2"" 300/Messages",5.88,2.9988,1,0
CA-2017-139661,2017-10-30,2017-11-03,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,West,FUR-FU-10002885,Furnishings,Furniture,Magna Visual Magnetic Picture Hangers,9.64,5.9768,2,0
CA-2014-123925,2014-12-17,2014-12-19,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,South,OFF-AR-10002952,Art,Office Supplies,Stanley Contemporary Battery Pencil Sharpeners,40.05,28.836,3,0
CA-2017-152485,2017-09-04,2017-09-08,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,Central,OFF-AR-10003759,Art,Office Supplies,Crayola Anti Dust Chalk 12/Pack,10.192,7.007,7,0.2
CA-2016-141586,2016-10-17,2016-10-20,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-BI-10003981,Binders,Office Supplies,"Avery Durable Plastic 1"" Binders",18.16,11.577,5,0.2
CA-2017-130386,2017-11-12,2017-11-18,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,Central,OFF-PA-10002749,Paper,Office Supplies,Wirebound Message Books 5-1/2 x 4 Forms 2 or 4 Forms per Page,16.056,10.2357,3,0.2
CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,TEC-PH-10001300,Phones,Technology,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5 4S 4,33.52,30.168,2,0.2
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,West,OFF-AR-10001868,Art,Office Supplies,Prang Dustless Chalk Sticks,6.72,3.36,4,0
CA-2017-154935,2017-12-24,2017-12-29,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,East,OFF-BI-10003708,Binders,Office Supplies,"Acco Four Pocket Poly Ring Binder with Label Holder Smoke 1""",17.88,12.2925,3,0.2
CA-2016-134208,2016-09-17,2016-09-23,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,South,TEC-MA-10004458,Machines,Technology,Lexmark X 9575 Professional All-in-One Color Printer,396,205.92,4,0
CA-2017-108294,2017-12-10,2017-12-10,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,Central,OFF-BI-10004965,Binders,Office Supplies,Ibico Covers for Plastic or Wire Binding Elements,34.5,18.975,3,0
CA-2017-103611,2017-09-12,2017-09-15,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,West,FUR-FU-10004270,Furnishings,Furniture,Eldon Image Series Desk Accessories Burgundy,8.36,5.3504,2,0
CA-2017-100384,2017-06-24,2017-07-01,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,West,OFF-AR-10002135,Art,Office Supplies,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,385.6,273.776,8,0
CA-2017-112809,2017-08-18,2017-08-22,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,Central,OFF-ST-10002276,Storage,Office Supplies,Safco Steel Mobile File Cart,200.064,187.56,3,0.2
US-2017-160759,2017-12-11,2017-12-17,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10002961,Chairs,Furniture,Leather Task Chair Black,63.686,72.784,1,0.3
CA-2017-148446,2017-12-10,2017-12-14,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,West,FUR-TA-10004256,Tables,Furniture,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6,1552.728,4,0
CA-2014-111059,2014-02-03,2014-02-06,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,West,OFF-BI-10004593,Binders,Office Supplies,Ibico Laser Imprintable Binding System Covers,83.84,56.592,2,0.2
CA-2017-116204,2017-02-11,2017-02-14,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,West,OFF-BI-10001759,Binders,Office Supplies,"Acco Pressboard Covers with Storage Hooks 14 7/8"" x 11"" Dark Blue",21.336,13.6017,7,0.2
CA-2017-109946,2017-04-16,2017-04-21,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,Central,OFF-AR-10001419,Art,Office Supplies,Newell 325,16.52,14.455,5,0.2
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,West,FUR-FU-10002253,Furnishings,Furniture,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112,157.1604,6,0.2
CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,East,OFF-AR-10002221,Art,Office Supplies,12 Colored Short Pencils,4.16,3.796,2,0.2
CA-2015-148432,2015-11-07,2015-11-10,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,East,OFF-FA-10004968,Fasteners,Office Supplies,Rubber Band Ball,26.18,25.6564,7,0
CA-2015-103793,2015-03-26,2015-03-31,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,South,OFF-PA-10001125,Paper,Office Supplies,Xerox 1988,74.352,51.117,3,0.2
CA-2017-159884,2017-08-31,2017-09-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,West,OFF-ST-10000344,Storage,Office Supplies,Neat Ideas Personal Hanging Folder Files Black,10.744,9.9382,1,0.2
CA-2016-139885,2016-12-04,2016-12-08,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,New York City,New York,East,OFF-ST-10003324,Storage,Office Supplies,Belkin OmniView SE Rackmount Kit,212.88,212.88,6,0
CA-2017-124086,2017-02-10,2017-02-14,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Laguna Niguel,California,West,FUR-BO-10004015,Bookcases,Furniture,Bush Andora Bookcase Maple/Graphite Gray Finish,203.983,187.1844,2,0.15
CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Bridgeton,New Jersey,East,OFF-ST-10000419,Storage,Office Supplies,Rogers Jumbo File Granite,40.74,40.3326,3,0
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,East,TEC-PH-10000439,Phones,Technology,GE DSL Phone Line Filter,39.99,28.3929,1,0
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003981,Furnishings,Furniture,Eldon Wave Desk Accessories,8.32,6.032,5,0.2
CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,San Diego,California,West,OFF-BI-10004230,Binders,Office Supplies,GBC Recycled Grain Textured Covers,82.896,53.8824,3,0.2
CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Watertown,New York,East,FUR-BO-10002613,Bookcases,Furniture,Atlantic Metals Mobile 4-Shelf Bookcases Custom Colors,1573.488,1376.802,7,0.2
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,Central,OFF-PA-10000994,Paper,Office Supplies,Xerox 1915,335.52,218.088,4,0.2
CA-2014-134278,2014-07-06,2014-07-08,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,East,TEC-CO-10001046,Copiers,Technology,Canon Imageclass D680 Copier / Fax,559.992,384.9945,1,0.2
